"","index","file_name","article_title","date","year","newspaper_name","newspaper_city","newspaper_state","collection","abstract","store_id","authors","document_type","issn","pages","find_a_copy","start_page","filepath","url","black_press","month","day","page","edition","mod_id","file_id","article_id","sn","black"
"419",435,"bp441","ATTEMPT TO LYNCH NINE IN TEXAS BALKED: SPECIAL OFFICER SLAIN WHEN HE BREAKS IN DANCE",1936-06-27,1936,"The Pittsburgh Courier (1911-1950)","Pittsburgh","Pennsylvania","ProQuest Historical Newspapers: Pittsburgh Courier","BAY CITY, Texas, June 25.--(ANP)While officials of the Taxas Centennial Exposition were seeking to lure visitors of both races from all over the world to Dallan, not far away in this small town a mob last week busied itself in an attempt to stage a ... lynching of nine/Negroes.",202010009,NA,"article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+Pittsburgh+Courier+%281911-1950%29&amp;spage=7&amp;date=1936-06-27&amp;atitle=ATTEMPT+TO+LYNCH+NINE+IN+TEXAS+BALKED&amp;au=&amp;id=doi:","7","black_press/bp441.txt","https://www.proquest.com/historical-newspapers/attempt-lynch-nine-texas-balked/docview/202010009/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"420",436,"bp442","Mob Law Prevails At Last",1936-05-02,1936,"New Journal and Guide (1916-)","Norfolk","Virginia","ProQuest Historical Newspapers: Norfolk Journal and Guide","LAST week the newspapers carried the inspiring story of aged Judge BERRY MOSELEY'S conquest of a Georgia mob, intent upon lynching a man accused of a...",567345397,NA,"article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=New+Journal+and+Guide+%281916-%29&amp;spage=8&amp;date=1936-05-02&amp;atitle=Mob+Law+Prevails+At+Last&amp;au=&amp;id=doi:","8","black_press/bp442.txt","https://www.proquest.com/historical-newspapers/mob-law-prevails-at-last/docview/567345397/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"421",437,"bp443","Alleged Confession Clears Four Young Near-Victims of Ala. Mob: Latest Suspect Arrested In Terre Haute Original Quartet Who Were Rescued Still In Custody",1936-04-11,1936,"New Journal and Guide (1916-)","Norfolk","Virginia","ProQuest Historical Newspapers: Norfolk Journal and Guide","An angry Alabama mob missed by the narrowest of margins the lynching of four innocent Negroes accused of attacking and slaying a white girl,...",567285750,"Special to Journal and Guide","front_page",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=New+Journal+and+Guide+%281916-%29&amp;spage=1&amp;date=1936-04-11&amp;atitle=Alleged+Confession+Clears+Four+Young+Near-Victims+of+Ala.+Mob&amp;au=Special+to+Journal+and+Guide&amp;id=doi:","1","black_press/bp443.txt","https://www.proquest.com/historical-newspapers/alleged-confession-clears-four-young-near-victims/docview/567285750/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"422",438,"bp444","FOUR RESCUED FROM MOB AT HUNTSVILLE, ALA.: NEW SCOTTSBORO CASE DEVELOPS AT HOME OF PRICE, BATES WOMEN TROOPS WREST YOUTHS FROM MOB AT COUNTY JAIL--RUSHED TO BIRMINGHAM CELLS NEAR NINE FAMOUS DEFENDANTS",1936-04-04,1936,"The New York Amsterdam News (1922-1938)","New_York","New_York","ProQuest Historical Newspapers: New York Amsterdam News","HUNTSVILLE, Ala., April 2.--A new and more sinister ""Scottsboro case"" was believed developing in this town, the home of Victoria Price and Ruby Bates, today, following the bloodthirsty attempts of a mob to lynch four Negro youths here Sunday.",226187590,NA,"article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+New+York+Amsterdam+News+%281922-1938%29&amp;spage=2&amp;date=1936-04-04&amp;atitle=FOUR+RESCUED+FROM+MOB+AT+HUNTSVILLE%2C+ALA.&amp;au=&amp;id=doi:","2","black_press/bp444.txt","https://www.proquest.com/historical-newspapers/four-rescued-mob-at-huntsville-ala/docview/226187590/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"423",439,"bp445","Attempted Lynchings in Alabama Spur Today's Conference on Scottsboro Case",1936-04-04,1936,"The New York Amsterdam News (1922-1938)","New_York","New_York","ProQuest Historical Newspapers: New York Amsterdam News","Spurred on to greater efforts by the attempted lynching of four colored youths at Huntsville, Ala., Sunday, the Scottsboro Defense Committee will hold a city-wide conference today (Saturday) at the Hotel Delano, 18 West Forty-third street, to perfect plans for the new trials of...",226144034,NA,"front_page",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+New+York+Amsterdam+News+%281922-1938%29&amp;spage=1&amp;date=1936-04-04&amp;atitle=Attempted+Lynchings+in+Alabama+Spur+Today%27s+Conference+on+Scottsboro+Case&amp;au=&amp;id=doi:","1","black_press/bp445.txt","https://www.proquest.com/historical-newspapers/attempted-lynchings-alabama-spur-todays/docview/226144034/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"424",440,"bp446","Recent Floggings Of Prisoner Recalls Brutal Lynching Orgy: Fatal Beating of Joseph Shoemaker Recalls Other Florida Brutalities--Other Atrocities Cited",1936-04-04,1936,"The Pittsburgh Courier (1911-1950)","Pittsburgh","Pennsylvania","ProQuest Historical Newspapers: Pittsburgh Courier","TAMPA, Fla., April 2--A sordid series of floggings and outrages--one of which involves the lynching of a Negro prisoner by the name of Robert Johnson--has been unearthed and given new impetus by the recent flogging of Jsopeh Shoemaker, whose subsequent death is attributed directly to the cruel and inhumane treatment which be received at the...",202007646,NA,"article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+Pittsburgh+Courier+%281911-1950%29&amp;spage=A1&amp;date=1936-04-04&amp;atitle=Recent+Floggings+Of+Prisoner+Recalls+Brutal+Lynching+Orgy&amp;au=&amp;id=doi:","A1","black_press/bp446.txt","https://www.proquest.com/historical-newspapers/recent-floggings-prisoner-recalls-brutal-lynching/docview/202007646/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"425",441,"bp447","Governor Graves Redeems Alabama",1936-04-01,1936,"Atlanta Daily World (1932-)","Atlanta","Georgia","ProQuest Historical Newspapers: Atlanta Daily World","  BITTERLY infuriated because a nineteen year old girl had been assaulted and murdered by some one, a mob formed Sunday near Huntsville, Alabama. bent upon the lynching of three colored men for a crime committed be one man. The quick action of Governor Bibb Graves of Alabama saved the name of Alabama, already enmeshed in its Scottsboro, of fair.",490485501,NA,"editorial_article","1528-6142",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=6&amp;date=1936-04-01&amp;atitle=Governor+Graves+Redeems+Alabama&amp;au=&amp;id=doi:","6","black_press/bp447.txt","https://www.proquest.com/historical-newspapers/governor-graves-redeems-alabama/docview/490485501/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"426",442,"bp448","NAACP Collecting Data On Lynching",1936-01-30,1936,"Cleveland Call and Post (1934-1962)","Cleveland","Ohio","ProQuest Historical Newspapers: Cleveland Call and Post","Some of the information on the lynchings of 1935 which occurred after the last May on the CostiganWagner bill will be supplied to a Senate subcommittee by the National Association for the Advancement of Colored People, it was...",184040957,NA,"article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=Cleveland+Call+and+Post+%281934-1962%29&amp;spage=2&amp;date=1936-01-30&amp;atitle=NAACP+Collecting+Data+On+Lynching&amp;au=&amp;id=doi:","2","black_press/bp448.txt","https://www.proquest.com/historical-newspapers/naacp-collecting-data-on-lynching/docview/184040957/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"427",443,"bp449","LYNCHING AND ""THE WILL OF THE PEOPLE""",1935-12-07,1935,"The Pittsburgh Courier (1911-1950)","Pittsburgh","Pennsylvania","ProQuest Historical Newspapers: Pittsburgh Courier","After the recent lynching of two Negro boys in Texas the county attorney of the county in which the act took place justified the act on the grounds that it ""represented the will of the people."" For an officer of the law charged with protecting life under the law, for an official trained and educated in the need of lawful processes in civilized life, to condone such an act is bad enough, but for him to justify it on the spurious grounds that it ""represented the will of the people"" is such a grievous dereliction from duty, and is so...",201987789,NA,"article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+Pittsburgh+Courier+%281911-1950%29&amp;spage=10&amp;date=1935-12-07&amp;atitle=LYNCHING+AND+%22THE+WILL+OF+THE+PEOPLE%22&amp;au=&amp;id=doi:","10","black_press/bp449.txt","https://www.proquest.com/historical-newspapers/lynching-will-people/docview/201987789/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"428",444,"bp450","The Unpardonable Crime",1935-12-05,1935,"Atlanta Daily World (1932-)","Atlanta","Georgia","ProQuest Historical Newspapers: Atlanta Daily World","  When the two Negro boys were lynched down at columbus. Texas just a few weeks age most of the citizens who had anything at all to say about the tragedy finally blamed the Texas ... because it didn't fix the law so that Negro minors could be hanged. And to our great surprise one minister of the ... joined the ranks of these who accused the law makers. He ... all men should have help his peace unless he could have spoken the unadulterated trath. The whole civilized world knows by this...",490476716,"Worth, Ft","editorial_article","1528-6142",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=6&amp;date=1935-12-05&amp;atitle=The+Unpardonable+Crime&amp;au=Worth%2C+Ft&amp;id=doi:","6","black_press/bp450.txt","https://www.proquest.com/historical-newspapers/unpardonable-crime/docview/490476716/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"429",445,"bp451","LYNCHERS AGAIN BLACKEN GEORGIA'S RECORD: FARMER IS SLAIN BY 'POSSE' ANGRY MOBBERS THEN BEAT FAMILY OF LYNCH VICTIM STILL SEEK MAN",1935-10-18,1935,"Atlanta Daily World (1932-)","Atlanta","Georgia","ProQuest Historical Newspapers: Atlanta Daily World","  MOULTRIE, Ga., (SNS)-- Georgia again broke into the ""lynch list"" a 1935 when, for the second time this fall, a Negro was ""lynched"" with the slaying of a farmer known as ""Bo"" Brinson by an angry mob, or whites bent on locating a man suspected of the slaying of...",490470727,NA,"front_page","1528-6142",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=1&amp;date=1935-10-18&amp;atitle=LYNCHERS+AGAIN+BLACKEN+GEORGIA%27S+RECORD&amp;au=&amp;id=doi:","1","black_press/bp451.txt","https://www.proquest.com/historical-newspapers/lynchers-again-blacken-georgias-record/docview/490470727/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"430",446,"bp452","OPEN LETTER TO GOVERNOR TALMADGE OF GEORGIA",1935-10-05,1935,"The Chicago Defender (National edition) (1921-1967)","Chicago","Illinois","ProQuest Historical Newspapers: Chicago Defender","To his excellency, Governor Talmadge, chici executive of the state of Georgia: ""Dear sir: Newspaper dispatches bearing date of September 28, disclose information that one Louis Harris (colored) was lynched in your state and the crime committed by him was that of 'being drunk'.",492450216,NA,"editorial_article","2572-5319","16","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=25725319&amp;volume=&amp;issue=&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;spage=16&amp;date=1935-10-05&amp;atitle=OPEN+LETTER+TO+GOVERNOR+TALMADGE+OF+GEORGIA&amp;au=&amp;id=doi:","16","black_press/bp452.txt","https://www.proquest.com/historical-newspapers/open-letter-governor-talmadge-georgia/docview/492450216/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"431",447,"bp453","The Louisburg Lynching",1935-08-08,1935,"Atlanta Daily World (1932-)","Atlanta","Georgia","ProQuest Historical Newspapers: Atlanta Daily World","  WITH the inhuman lynching of Govan (Sweat) Ward 25 year old Negro, whose body was found hanging from a scrub oak tree, riddled with bullets about 10 miles north- west of Louisburg, near the tiny resort known as Lakeview in Franklin County, Tuesday, July 30th. North Carolina is now a full fledged member of the 1935 Lynching Parade.",490470791,"Martinez, Rev D F","editorial_article","1528-6142",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=6&amp;date=1935-08-08&amp;atitle=The+Louisburg+Lynching&amp;au=Martinez%2C+Rev+D+F&amp;id=doi:","6","black_press/bp453.txt","https://www.proquest.com/historical-newspapers/louisburg-lynching/docview/490470791/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"432",448,"bp454","""Negroes And Whites Join In Lynch Party""",1935-08-06,1935,"Atlanta Daily World (1932-)","Atlanta","Georgia","ProQuest Historical Newspapers: Atlanta Daily World","  THIS rare heading has served to introduce North Carolina's latest lynching of a Negro which occurred about July 30th at Louisburg, N. C. 'Sweat' Ward, described as a demented person was the unfortunate victim.",490468013,NA,"editorial_article","1528-6142",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=6&amp;date=1935-08-06&amp;atitle=%22Negroes+And+Whites+Join+In+Lynch+Party%22&amp;au=&amp;id=doi:","6","black_press/bp454.txt","https://www.proquest.com/historical-newspapers/negroes-whites-join-lynch-party/docview/490468013/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"433",449,"bp455","No Investigation is Called For in Mississippi's Latest Lynching",1935-07-29,1935,"Atlanta Daily World (1932-)","Atlanta","Georgia","ProQuest Historical Newspapers: Atlanta Daily World","  COLUMBUS Miss. (ANP)-- Despite the fact that two respectable Negro farmers were lynched near here a week age by a mob as whites, there has been called no investigation by the governor, the sheriff of the county or the local police. Two...",490458606,NA,"article","1528-6142",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=3&amp;date=1935-07-29&amp;atitle=No+Investigation+is+Called+For+in+Mississippi%27s+Latest+Lynching&amp;au=&amp;id=doi:","3","black_press/bp455.txt","https://www.proquest.com/historical-newspapers/no-investigation-is-called-mississippis-latest/docview/490458606/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"434",450,"bp456","GOV. SHOLTZ TO PROBE LYNCHING: VOLUNTEER WITNESSES SOUGHT BY MAIRE; SEEKS JUSTICE HEINOUS CRIME",1935-07-25,1935,"Atlanta Daily World (1932-)","Atlanta","Georgia","ProQuest Historical Newspapers: Atlanta Daily World","  MIAMI, Fla.--(TNS) Gov. Dave Sholiz of the Sate of Florida has ordered a thorough investigation of the brutal lynching of Reuben Stacey, a 37 years old Negro, who was charged with attempted arm robbery a a white woman in Broward County and who was captured...",490461052,NA,"front_page","1528-6142",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=1&amp;date=1935-07-25&amp;atitle=GOV.+SHOLTZ+TO+PROBE+LYNCHING&amp;au=&amp;id=doi:","1","black_press/bp456.txt","https://www.proquest.com/historical-newspapers/gov-sholtz-probe-lynching/docview/490461052/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"435",451,"bp457","Ready Briefs",1935-06-11,1935,"Atlanta Daily World (1932-)","Atlanta","Georgia","ProQuest Historical Newspapers: Atlanta Daily World","  Despite recent failure of the anti-lynching bill, drought and ruling of the U. S. Supreme Court, a mild lynching occurred at Gilmer, Texas. William Peoples, 27, colored, was plowing in a field when two white men ordered him into the near by woods where they...",490457489,"Lynom, Raymond","article","1528-6142",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=6&amp;date=1935-06-11&amp;atitle=Ready+Briefs&amp;au=Lynom%2C+Raymond&amp;id=doi:","6","black_press/bp457.txt","https://www.proquest.com/historical-newspapers/ready-briefs/docview/490457489/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"436",452,"bp458","When Lynching Becomes Commonplace",1935-04-27,1935,"New Journal and Guide (1916-)","Norfolk","Virginia","ProQuest Historical Newspapers: Norfolk Journal and Guide","The lynching of Negroes in the state of Mississippi has become so commonplace and trite that it has been turned into just a laughing matter.",567317974,"Jones, David","article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=New+Journal+and+Guide+%281916-%29&amp;spage=8&amp;date=1935-04-27&amp;atitle=When+Lynching+Becomes+Commonplace&amp;au=Jones%2C+David&amp;id=doi:","8","black_press/bp458.txt","https://www.proquest.com/historical-newspapers/when-lynching-becomes-commonplace/docview/567317974/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"437",453,"bp459","'TOO PROSPEROUS' FARMER LYNCHED BY DIXIE MOB: GIRLS THREATENED BY MOB AFTER FARMER IS SHOT",1935-04-27,1935,"The Pittsburgh Courier (1911-1950)","Pittsburgh","Pennsylvania","ProQuest Historical Newspapers: Pittsburgh Courier","HATTIESBURG, Miss., April 25.--(ANP)--The lynching of Negroes in the State of Mississippi has become so commonplace and trite that it has been turned into just a laughing matter.",201994682,"Jones, David","article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+Pittsburgh+Courier+%281911-1950%29&amp;spage=A3&amp;date=1935-04-27&amp;atitle=%27TOO+PROSPEROUS%27+FARMER+LYNCHED+BY+DIXIE+MOB&amp;au=Jones%2C+David&amp;id=doi:","A3","black_press/bp459.txt","https://www.proquest.com/historical-newspapers/too-prosperous-farmer-lynched-dixie-mob/docview/201994682/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
