Sasha_Mohamed,reviewed_by_te,newspaper_name,year,lynching,attempted_y_n,lynching_state,lynching_city,date,similar_coverage_y_n,month,day,page,edition,mod_id,newspaper_state,file_id2.x,num_annotations,file_id2.y,newspaper_city,state,url.y,article_id,sn,url_fixed,date2,url_final
NA,NA,"Tribune and telegraph (Kenosha, Wis.)",1855,NA,NA,NA,NA,1855/08/02,NA,8,2,seq-2,ed-1,2,Wisconsin,87660_0,NA,NA,NA,NA,NA,0,sn85040307,https://articleextractor.org/pages/87660/whi_dynamite_ver01/sn85040307,1855-08-02,https://articleextractor.org/pages/87660/whi_dynamite_ver01/sn85040307/1855/08/02/ed-1/seq-2/0?user_id=6
NA,NA,"Tribune and telegraph (Kenosha, Wis.)",1855,NA,NA,NA,NA,1855/08/02,NA,8,2,seq-2,ed-1,2,Wisconsin,87660_1,NA,NA,NA,NA,NA,1,sn85040307,https://articleextractor.org/pages/87660/whi_dynamite_ver01/sn85040307,1855-08-02,https://articleextractor.org/pages/87660/whi_dynamite_ver01/sn85040307/1855/08/02/ed-1/seq-2/0?user_id=6
NA,NA,"Indiana American (Brookville, Ind...)",1855,NA,NA,NA,NA,1855/08/03,NA,8,3,seq-2,ed-1,1,Indiana,17162_0,NA,NA,NA,NA,NA,0,sn84023881,https://articleextractor.org/pages/17162/in_gary_ver01/sn84023881,1855-08-03,https://articleextractor.org/pages/17162/in_gary_ver01/sn84023881/1855/08/03/ed-1/seq-2/0?user_id=6
NA,NA,"The weekly Portage sentinel (Ravenna, Ohio)",1855,NA,NA,NA,NA,1855/08/04,NA,8,4,seq-2,ed-1,2,Ohio,87697_0,NA,NA,NA,NA,NA,0,sn83035102,https://articleextractor.org/pages/87697/ohi_gann_ver01/sn83035102,1855-08-04,https://articleextractor.org/pages/87697/ohi_gann_ver01/sn83035102/1855/08/04/ed-1/seq-2/0?user_id=6
NA,NA,Lynchburg daily Virginian (Lynchburg [Va.]),1855,NA,NA,NA,NA,1855/08/10,NA,8,10,seq-3,ed-1,1,Virginia,17168_0,NA,NA,NA,NA,NA,0,sn85034360,https://articleextractor.org/pages/17168/vi_exmoor_ver01/sn85034360,1855-08-10,https://articleextractor.org/pages/17168/vi_exmoor_ver01/sn85034360/1855/08/10/ed-1/seq-3/0?user_id=6
NA,NA,"The Hillsdale standard (Hillsdale, Mich...)",1855,NA,NA,NA,NA,1855/08/14,NA,8,14,seq-2,ed-1,2,Michigan,86148_0,NA,NA,NA,NA,NA,0,sn85033637,https://articleextractor.org/pages/86148/mimtptc_beulah_ver01/sn85033637,1855-08-14,https://articleextractor.org/pages/86148/mimtptc_beulah_ver01/sn85033637/1855/08/14/ed-1/seq-2/0?user_id=6
NA,NA,"Minnesota weekly times (St. Paul, Minn.)",1855,NA,NA,NA,NA,1855/08/14,NA,8,14,seq-2,ed-1,2,Minnesota,87710_0,NA,NA,NA,NA,NA,0,sn85025594,https://articleextractor.org/pages/87710/mnhi_foxtrot_ver01/sn85025594,1855-08-14,https://articleextractor.org/pages/87710/mnhi_foxtrot_ver01/sn85025594/1855/08/14/ed-1/seq-2/0?user_id=6
NA,NA,The daily dispatch (Richmond [Va.]),1855,NA,NA,NA,NA,1855/08/15,NA,8,15,seq-2,ed-1,1,Virginia,17170_0,NA,NA,NA,NA,NA,0,sn84024738,https://articleextractor.org/pages/17170/vi_manowar_ver01/sn84024738,1855-08-15,https://articleextractor.org/pages/17170/vi_manowar_ver01/sn84024738/1855/08/15/ed-1/seq-2/0?user_id=6
NA,NA,"Tribune and telegraph (Kenosha, Wis.)",1855,NA,NA,NA,NA,1855/08/16,NA,8,16,seq-2,ed-1,2,Wisconsin,87705_0,NA,NA,NA,NA,NA,0,sn85040307,https://articleextractor.org/pages/87705/whi_dynamite_ver01/sn85040307,1855-08-16,https://articleextractor.org/pages/87705/whi_dynamite_ver01/sn85040307/1855/08/16/ed-1/seq-2/0?user_id=6
NA,NA,"Tribune and telegraph (Kenosha, Wis.)",1855,NA,NA,NA,NA,1855/08/16,NA,8,16,seq-2,ed-1,2,Wisconsin,87705_1,NA,NA,NA,NA,NA,1,sn85040307,https://articleextractor.org/pages/87705/whi_dynamite_ver01/sn85040307,1855-08-16,https://articleextractor.org/pages/87705/whi_dynamite_ver01/sn85040307/1855/08/16/ed-1/seq-2/0?user_id=6
NA,NA,"Alexandria gazette (Alexandria, D.C...)",1855,NA,NA,NA,NA,1855/08/18,NA,8,18,seq-2,ed-1,3,District of Columbia,91194_0,NA,NA,NA,NA,NA,0,sn85025007,https://articleextractor.org/pages/91194/vi_drive_ver01/sn85025007,1855-08-18,https://articleextractor.org/pages/91194/vi_drive_ver01/sn85025007/1855/08/18/ed-1/seq-2/0?user_id=6
NA,NA,"The Ashland union (Ashland, Ashlan...)",1855,NA,NA,NA,NA,1855/08/22,NA,8,22,seq-1,ed-1,1,Ohio,17173_0,NA,NA,NA,NA,NA,0,sn83035173,https://articleextractor.org/pages/17173/ohi_arnarson_ver01/sn83035173,1855-08-22,https://articleextractor.org/pages/17173/ohi_arnarson_ver01/sn83035173/1855/08/22/ed-1/seq-1/0?user_id=6
NA,NA,"Alexandria gazette (Alexandria, D.C...)",1855,NA,NA,NA,NA,1855/09/01,NA,9,1,seq-4,ed-1,1,District of Columbia,17174_0,NA,NA,NA,NA,NA,0,sn85025007,https://articleextractor.org/pages/17174/vi_drive_ver01/sn85025007,1855-09-01,https://articleextractor.org/pages/17174/vi_drive_ver01/sn85025007/1855/09/01/ed-1/seq-4/0?user_id=6
NA,NA,"Anti-slavery bugle (New-Lisbon, Ohi...)",1855,NA,NA,NA,NA,1855/09/08,NA,9,8,seq-2,ed-1,1,Ohio,17175_0,NA,NA,NA,NA,NA,0,sn83035487,https://articleextractor.org/pages/17175/ohi_ariel_ver02/sn83035487,1855-09-08,https://articleextractor.org/pages/17175/ohi_ariel_ver02/sn83035487/1855/09/08/ed-1/seq-2/0?user_id=6
NA,NA,New-York dispatch (New York [N.Y.]),1855,NA,NA,NA,NA,1855/09/09,NA,9,9,seq-5,ed-1,2,New York,87715_0,NA,NA,NA,NA,NA,0,sn83030364,https://articleextractor.org/pages/87715/dlc_barnes_ver02/sn83030364,1855-09-09,https://articleextractor.org/pages/87715/dlc_barnes_ver02/sn83030364/1855/09/09/ed-1/seq-5/0?user_id=6
NA,NA,"Alexandria gazette (Alexandria, D.C...)",1855,NA,NA,NA,NA,1855/09/11,NA,9,11,seq-2,ed-1,1,District of Columbia,17166_0,NA,NA,NA,NA,NA,0,sn85025007,https://articleextractor.org/pages/17166/vi_drive_ver01/sn85025007,1855-09-11,https://articleextractor.org/pages/17166/vi_drive_ver01/sn85025007/1855/09/11/ed-1/seq-2/0?user_id=6
NA,NA,"Alexandria gazette (Alexandria, D.C...)",1855,NA,NA,NA,NA,1855/09/11,NA,9,11,seq-2,ed-1,1,District of Columbia,17166_1,NA,NA,NA,NA,NA,1,sn85025007,https://articleextractor.org/pages/17166/vi_drive_ver01/sn85025007,1855-09-11,https://articleextractor.org/pages/17166/vi_drive_ver01/sn85025007/1855/09/11/ed-1/seq-2/0?user_id=6
NA,NA,"Western Reserve chronicle (Warren, Ohio)",1855,NA,NA,NA,NA,1855/09/12,NA,9,12,seq-1,ed-1,2,Ohio,87230_0,NA,NA,NA,NA,NA,0,sn84028385,https://articleextractor.org/pages/87230/ohi_ariel_ver02/sn84028385,1855-09-12,https://articleextractor.org/pages/87230/ohi_ariel_ver02/sn84028385/1855/09/12/ed-1/seq-1/0?user_id=6
NA,NA,"Weekly hawk-eye and telegraph (Burlington, Iow...)",1855,NA,NA,NA,NA,1855/09/12,NA,9,12,seq-3,ed-1,2,Iowa,87231_0,NA,NA,NA,NA,NA,0,sn84037930,https://articleextractor.org/pages/87231/iahi_abra_ver01/sn84037930,1855-09-12,https://articleextractor.org/pages/87231/iahi_abra_ver01/sn84037930/1855/09/12/ed-1/seq-3/0?user_id=6
NA,NA,Weekly Indiana State sentinel (Indianapolis [I...),1855,NA,NA,NA,NA,1855/09/13,NA,9,13,seq-3,ed-1,1,Indiana,17176_0,NA,NA,NA,NA,NA,0,sn82014286,https://articleextractor.org/pages/17176/in_hoosier_ver01/sn82014286,1855-09-13,https://articleextractor.org/pages/17176/in_hoosier_ver01/sn82014286/1855/09/13/ed-1/seq-3/0?user_id=6
NA,NA,"Vermont watchman and State journal (Montpelier, Vt.)",1855,NA,NA,NA,NA,1855/09/14,NA,9,14,seq-2,ed-1,1,Vermont,87232_0,NA,NA,NA,NA,NA,0,sn84023200,https://articleextractor.org/pages/87232/vtu_foxville_ver01/sn84023200,1855-09-14,https://articleextractor.org/pages/87232/vtu_foxville_ver01/sn84023200/1855/09/14/ed-1/seq-2/0?user_id=6
NA,NA,"The daily Minnesota pioneer (St. Paul, Minn.)",1855,NA,NA,NA,NA,1855/09/15,NA,9,15,seq-2,ed-1,2,Minnesota,87237_0,NA,NA,NA,NA,NA,0,sn84035804,https://articleextractor.org/pages/87237/mnhi_foxtrot_ver01/sn84035804,1855-09-15,https://articleextractor.org/pages/87237/mnhi_foxtrot_ver01/sn84035804/1855/09/15/ed-1/seq-2/0?user_id=6
NA,NA,The North-Carolinian (Fayetteville [N...),1855,NA,NA,NA,NA,1855/09/15,NA,9,15,seq-3,ed-1,2,North Carolina,87703_0,NA,NA,NA,NA,NA,0,sn84020750,https://articleextractor.org/pages/87703/ncu_jefferson_ver02/sn84020750,1855-09-15,https://articleextractor.org/pages/87703/ncu_jefferson_ver02/sn84020750/1855/09/15/ed-1/seq-3/0?user_id=6
NA,NA,"Daily American organ (Washington, D.C...)",1855,NA,NA,NA,NA,1855/09/18,NA,9,18,seq-1,ed-1,1,District of Columbia,17179_0,NA,NA,NA,NA,NA,0,sn85042002,https://articleextractor.org/pages/17179/dlc_alicanto_ver02/sn85042002,1855-09-18,https://articleextractor.org/pages/17179/dlc_alicanto_ver02/sn85042002/1855/09/18/ed-1/seq-1/0?user_id=6
NA,NA,"Minnesota weekly times (St. Paul, Minn.)",1855,NA,NA,NA,NA,1855/09/18,NA,9,18,seq-2,ed-1,2,Minnesota,87241_0,NA,NA,NA,NA,NA,0,sn85025594,https://articleextractor.org/pages/87241/mnhi_foxtrot_ver01/sn85025594,1855-09-18,https://articleextractor.org/pages/87241/mnhi_foxtrot_ver01/sn85025594/1855/09/18/ed-1/seq-2/0?user_id=6
NA,NA,"Green-Mountain freeman (Montpelier, Vt.)",1855,NA,NA,NA,NA,1855/09/20,NA,9,20,seq-2,ed-1,1,Vermont,17181_0,NA,NA,NA,NA,NA,0,sn84023209,https://articleextractor.org/pages/17181/vtu_hildene_ver01/sn84023209,1855-09-20,https://articleextractor.org/pages/17181/vtu_hildene_ver01/sn84023209/1855/09/20/ed-1/seq-2/0?user_id=6
NA,NA,"Green-Mountain freeman (Montpelier, Vt.)",1855,NA,NA,NA,NA,1855/09/20,NA,9,20,seq-2,ed-1,1,Vermont,17181_1,NA,NA,NA,NA,NA,1,sn84023209,https://articleextractor.org/pages/17181/vtu_hildene_ver01/sn84023209,1855-09-20,https://articleextractor.org/pages/17181/vtu_hildene_ver01/sn84023209/1855/09/20/ed-1/seq-2/0?user_id=6
NA,NA,"Green-Mountain freeman (Montpelier, Vt.)",1855,NA,NA,NA,NA,1855/09/20,NA,9,20,seq-2,ed-1,1,Vermont,17181_2,NA,NA,NA,NA,NA,2,sn84023209,https://articleextractor.org/pages/17181/vtu_hildene_ver01/sn84023209,1855-09-20,https://articleextractor.org/pages/17181/vtu_hildene_ver01/sn84023209/1855/09/20/ed-1/seq-2/0?user_id=6
NA,NA,"The Daily Nashville true Whig (Nashville, Tenn...)",1855,NA,NA,NA,NA,1855/10/01,NA,10,1,seq-2,ed-1,2,Tennessee,91193_0,NA,NA,NA,NA,NA,0,sn86071224,https://articleextractor.org/pages/91193/tu_isaac_ver01/sn86071224,1855-10-01,https://articleextractor.org/pages/91193/tu_isaac_ver01/sn86071224/1855/10/01/ed-1/seq-2/0?user_id=6
NA,NA,"The Daily Nashville true Whig (Nashville, Tenn...)",1855,NA,NA,NA,NA,1855/10/01,NA,10,1,seq-2,ed-1,2,Tennessee,91193_1,NA,NA,NA,NA,NA,1,sn86071224,https://articleextractor.org/pages/91193/tu_isaac_ver01/sn86071224,1855-10-01,https://articleextractor.org/pages/91193/tu_isaac_ver01/sn86071224/1855/10/01/ed-1/seq-2/0?user_id=6
NA,NA,"The south-western (Shreveport, La.)",1855,NA,NA,NA,NA,1855/10/03,NA,10,3,seq-2,ed-1,3,Louisiana,91192_0,NA,NA,NA,NA,NA,0,sn83016483,https://articleextractor.org/pages/91192/lu_sands_ver01/sn83016483,1855-10-03,https://articleextractor.org/pages/91192/lu_sands_ver01/sn83016483/1855/10/03/ed-1/seq-2/0?user_id=6
NA,NA,The daily dispatch (Richmond [Va.]),1855,NA,NA,NA,NA,1855/10/05,NA,10,5,seq-1,ed-1,1,Virginia,8446_0,NA,NA,NA,NA,NA,0,sn84024738,https://articleextractor.org/pages/8446/vi_manowar_ver01/sn84024738,1855-10-05,https://articleextractor.org/pages/8446/vi_manowar_ver01/sn84024738/1855/10/05/ed-1/seq-1/0?user_id=6
NA,NA,The daily dispatch (Richmond [Va.]),1855,NA,NA,NA,NA,1855/10/08,NA,10,8,seq-2,ed-1,1,Virginia,17185_0,NA,NA,NA,NA,NA,0,sn84024738,https://articleextractor.org/pages/17185/vi_manowar_ver01/sn84024738,1855-10-08,https://articleextractor.org/pages/17185/vi_manowar_ver01/sn84024738/1855/10/08/ed-1/seq-2/0?user_id=6
NA,NA,The daily dispatch (Richmond [Va.]),1855,NA,NA,NA,NA,1855/10/08,NA,10,8,seq-2,ed-1,1,Virginia,17185_1,NA,NA,NA,NA,NA,1,sn84024738,https://articleextractor.org/pages/17185/vi_manowar_ver01/sn84024738,1855-10-08,https://articleextractor.org/pages/17185/vi_manowar_ver01/sn84024738/1855/10/08/ed-1/seq-2/0?user_id=6
sasha,NA,Lynchburg daily Virginian (Lynchburg [Va.]),1855,y,NA,WI,Milwaukee,1855/10/08,NA,10,8,seq-1,ed-1,2,Virginia,18192_0,NA,NA,NA,NA,NA,0,sn85034360,https://articleextractor.org/pages/18192/vi_exmoor_ver01/sn85034360,1855-10-08,https://articleextractor.org/pages/18192/vi_exmoor_ver01/sn85034360/1855/10/08/ed-1/seq-1/0?user_id=6
NA,NA,Lynchburg daily Virginian (Lynchburg [Va.]),1855,NA,NA,NA,NA,1855/10/08,NA,10,8,seq-1,ed-1,2,Virginia,18192_1,NA,NA,NA,NA,NA,1,sn85034360,https://articleextractor.org/pages/18192/vi_exmoor_ver01/sn85034360,1855-10-08,https://articleextractor.org/pages/18192/vi_exmoor_ver01/sn85034360/1855/10/08/ed-1/seq-1/0?user_id=6
NA,NA,"Squatter sovereign (Atchison, Kan. ...)",1855,NA,NA,NA,NA,1855/10/09,NA,10,9,seq-2,ed-1,1,Kansas,17186_0,NA,NA,NA,NA,NA,0,sn82015827,https://articleextractor.org/pages/17186/khi_anthony_ver01/sn82015827,1855-10-09,https://articleextractor.org/pages/17186/khi_anthony_ver01/sn82015827/1855/10/09/ed-1/seq-2/0?user_id=6
NA,NA,Lynchburg daily Virginian (Lynchburg [Va.]),1855,NA,NA,NA,NA,1855/10/09,NA,10,9,seq-3,ed-1,1,Virginia,17187_0,NA,NA,NA,NA,NA,0,sn85034360,https://articleextractor.org/pages/17187/vi_exmoor_ver01/sn85034360,1855-10-09,https://articleextractor.org/pages/17187/vi_exmoor_ver01/sn85034360/1855/10/09/ed-1/seq-3/0?user_id=6
NA,NA,"Fayetteville observer (Fayetteville, T...)",1855,NA,NA,NA,NA,1855/10/11,NA,10,11,seq-2,ed-1,2,Tennessee,87240_0,NA,NA,NA,NA,NA,0,sn85033395,https://articleextractor.org/pages/87240/tu_homer_ver01/sn85033395,1855-10-11,https://articleextractor.org/pages/87240/tu_homer_ver01/sn85033395/1855/10/11/ed-1/seq-2/0?user_id=6
NA,NA,"Richmond enquirer (Richmond, Va.)",1855,NA,NA,NA,NA,1855/10/16,NA,10,16,seq-2,ed-1,1,Virginia,17189_0,NA,NA,NA,NA,NA,0,sn84024735,https://articleextractor.org/pages/17189/vi_chanel_ver01/sn84024735,1855-10-16,https://articleextractor.org/pages/17189/vi_chanel_ver01/sn84024735/1855/10/16/ed-1/seq-2/0?user_id=6
NA,NA,The daily dispatch (Richmond [Va.]),1855,NA,NA,NA,NA,1855/10/19,NA,10,19,seq-1,ed-1,1,Virginia,17190_0,NA,NA,NA,NA,NA,0,sn84024738,https://articleextractor.org/pages/17190/vi_manowar_ver01/sn84024738,1855-10-19,https://articleextractor.org/pages/17190/vi_manowar_ver01/sn84024738/1855/10/19/ed-1/seq-1/0?user_id=6
NA,NA,The daily dispatch (Richmond [Va.]),1855,NA,NA,NA,NA,1855/10/19,NA,10,19,seq-1,ed-1,1,Virginia,17190_1,NA,NA,NA,NA,NA,1,sn84024738,https://articleextractor.org/pages/17190/vi_manowar_ver01/sn84024738,1855-10-19,https://articleextractor.org/pages/17190/vi_manowar_ver01/sn84024738/1855/10/19/ed-1/seq-1/0?user_id=6
NA,NA,"Vermont watchman and State journal (Montpelier, Vt.)",1855,NA,NA,NA,NA,1855/10/19,NA,10,19,seq-3,ed-1,2,Vermont,87235_0,NA,NA,NA,NA,NA,0,sn84023200,https://articleextractor.org/pages/87235/vtu_foxville_ver01/sn84023200,1855-10-19,https://articleextractor.org/pages/87235/vtu_foxville_ver01/sn84023200/1855/10/19/ed-1/seq-3/0?user_id=6
NA,NA,"Fayetteville observer (Fayetteville, T...)",1855,NA,NA,NA,NA,1855/10/25,NA,10,25,seq-1,ed-1,1,Tennessee,17192_0,NA,NA,NA,NA,NA,0,sn85033395,https://articleextractor.org/pages/17192/tu_homer_ver01/sn85033395,1855-10-25,https://articleextractor.org/pages/17192/tu_homer_ver01/sn85033395/1855/10/25/ed-1/seq-1/0?user_id=6
NA,NA,"The Evansville daily journal (Evansville, Ia....)",1855,NA,NA,NA,NA,1855/10/30,NA,10,30,seq-1,ed-1,1,Indiana,17193_0,NA,NA,NA,NA,NA,0,sn82015672,https://articleextractor.org/pages/17193/in_harrison_ver01/sn82015672,1855-10-30,https://articleextractor.org/pages/17193/in_harrison_ver01/sn82015672/1855/10/30/ed-1/seq-1/0?user_id=6
NA,NA,"Western Reserve chronicle (Warren, Ohio)",1855,NA,NA,NA,NA,1855/10/31,NA,10,31,seq-1,ed-1,1,Ohio,17194_0,NA,NA,NA,NA,NA,0,sn84028385,https://articleextractor.org/pages/17194/ohi_ariel_ver02/sn84028385,1855-10-31,https://articleextractor.org/pages/17194/ohi_ariel_ver02/sn84028385/1855/10/31/ed-1/seq-1/0?user_id=6
NA,NA,"Wheeling daily intelligencer (Wheeling, Va. [...)",1855,NA,NA,NA,NA,1855/10/31,NA,10,31,seq-2,ed-1,2,West Virginia,87718_0,NA,NA,NA,NA,NA,0,sn86092535,https://articleextractor.org/pages/87718/wvu_canada_ver01/sn86092535,1855-10-31,https://articleextractor.org/pages/87718/wvu_canada_ver01/sn86092535/1855/10/31/ed-1/seq-2/0?user_id=6
NA,NA,"Fremont journal (Fremont, Sandus...)",1855,NA,NA,NA,NA,1855/11/02,NA,11,2,seq-2,ed-1,2,Ohio,87719_0,NA,NA,NA,NA,NA,0,sn85026050,https://articleextractor.org/pages/87719/ohi_cobweb_ver04/sn85026050,1855-11-02,https://articleextractor.org/pages/87719/ohi_cobweb_ver04/sn85026050/1855/11/02/ed-1/seq-2/0?user_id=6
NA,NA,The Union and eastern journal (Biddeford [Me.]),1855,NA,NA,NA,NA,1855/11/09,NA,11,9,seq-2,ed-1,1,Maine,17197_0,NA,NA,NA,NA,NA,0,sn83021380,https://articleextractor.org/pages/17197/me_allagash_ver02/sn83021380,1855-11-09,https://articleextractor.org/pages/17197/me_allagash_ver02/sn83021380/1855/11/09/ed-1/seq-2/0?user_id=6
NA,NA,"The weekly Portage sentinel (Ravenna, Ohio)",1855,NA,NA,NA,NA,1855/11/17,NA,11,17,seq-2,ed-1,1,Ohio,17198_0,NA,NA,NA,NA,NA,0,sn83035102,https://articleextractor.org/pages/17198/ohi_gann_ver01/sn83035102,1855-11-17,https://articleextractor.org/pages/17198/ohi_gann_ver01/sn83035102/1855/11/17/ed-1/seq-2/0?user_id=6
NA,NA,The daily dispatch (Richmond [Va.]),1855,NA,NA,NA,NA,1855/11/27,NA,11,27,seq-1,ed-1,1,Virginia,17199_0,NA,NA,NA,NA,NA,0,sn84024738,https://articleextractor.org/pages/17199/vi_manowar_ver01/sn84024738,1855-11-27,https://articleextractor.org/pages/17199/vi_manowar_ver01/sn84024738/1855/11/27/ed-1/seq-1/0?user_id=6
NA,NA,New-York daily tribune (New-York [N.Y.]),1855,NA,NA,NA,NA,1855/11/28,NA,11,28,seq-5,ed-1,2,New York,87659_0,NA,NA,NA,NA,NA,0,sn83030213,https://articleextractor.org/pages/87659/dlc_dry_ver01/sn83030213,1855-11-28,https://articleextractor.org/pages/87659/dlc_dry_ver01/sn83030213/1855/11/28/ed-1/seq-5/0?user_id=6
NA,NA,"The Opelousas courier (Opelousas, La.)",1855,NA,NA,NA,NA,1855/12/01,NA,12,1,seq-2,ed-2,1,Louisiana,17201_0,NA,NA,NA,NA,NA,0,sn83026389,https://articleextractor.org/pages/17201/lu_lenin_ver01/sn83026389,1855-12-01,https://articleextractor.org/pages/17201/lu_lenin_ver01/sn83026389/1855/12/01/ed-2/seq-2/0?user_id=6
NA,NA,"Green-Mountain freeman (Montpelier, Vt.)",1855,NA,NA,NA,NA,1855/12/06,NA,12,6,seq-2,ed-1,1,Vermont,85978_0,NA,NA,NA,NA,NA,0,sn84023209,https://articleextractor.org/pages/85978/vtu_hildene_ver01/sn84023209,1855-12-06,https://articleextractor.org/pages/85978/vtu_hildene_ver01/sn84023209/1855/12/06/ed-1/seq-2/0?user_id=6
NA,NA,"The daily Gate City (Keokuk, Iowa)",1855,NA,NA,NA,NA,1855/12/06,NA,12,6,seq-2,ed-1,1,Iowa,87700_0,NA,NA,NA,NA,NA,0,sn83025182,https://articleextractor.org/pages/87700/iahi_bellsprout_ver01/sn83025182,1855-12-06,https://articleextractor.org/pages/87700/iahi_bellsprout_ver01/sn83025182/1855/12/06/ed-1/seq-2/0?user_id=6
NA,NA,"The Athens post (Athens, Tenn.)",1855,NA,NA,NA,NA,1855/12/07,NA,12,7,seq-2,ed-1,2,Tennessee,9103_0,NA,NA,NA,NA,NA,0,sn84024443,https://articleextractor.org/pages/9103/tu_nancy_ver01/sn84024443,1855-12-07,https://articleextractor.org/pages/9103/tu_nancy_ver01/sn84024443/1855/12/07/ed-1/seq-2/0?user_id=6
NA,NA,NA,1855,NA,NA,NA,NA,1855/12/13,NA,12,13,seq-2,ed-1,1,Maryland,86834_0,NA,NA,NA,NA,NA,0,sn89060060,https://articleextractor.org/pages/86834/mdu_elsberg_ver02/sn89060060,1855-12-13,https://articleextractor.org/pages/86834/mdu_elsberg_ver02/sn89060060/1855/12/13/ed-1/seq-2/0?user_id=6
NA,NA,The New York herald (New York [N.Y.]),1855,NA,NA,NA,NA,1855/12/18,NA,12,18,seq-3,ed-1,1,New York,86833_0,NA,NA,NA,NA,NA,0,sn83030313,https://articleextractor.org/pages/86833/dlc_nosebleed_ver01/sn83030313,1855-12-18,https://articleextractor.org/pages/86833/dlc_nosebleed_ver01/sn83030313/1855/12/18/ed-1/seq-3/0?user_id=6
NA,NA,"The daily comet (Baton Rouge, La...)",1855,NA,NA,NA,NA,1855/12/29,NA,12,29,seq-2,ed-1,1,Louisiana,86835_0,NA,NA,NA,NA,NA,0,sn83016548,https://articleextractor.org/pages/86835/lu_diglett_ver01/sn83016548,1855-12-29,https://articleextractor.org/pages/86835/lu_diglett_ver01/sn83016548/1855/12/29/ed-1/seq-2/0?user_id=6
NA,NA,"New Orleans daily crescent ([New Orleans, L...)",1856,NA,NA,NA,NA,1856/01/11,NA,1,11,seq-1,ed-1,2,Louisiana,86218_0,NA,NA,NA,NA,NA,0,sn82015753,https://articleextractor.org/pages/86218/lu_pearse_ver01/sn82015753,1856-01-11,https://articleextractor.org/pages/86218/lu_pearse_ver01/sn82015753/1856/01/11/ed-1/seq-1/0?user_id=6
NA,NA,"The Evansville daily journal (Evansville, Ia....)",1856,NA,NA,NA,NA,1856/01/24,NA,1,24,seq-3,ed-1,1,Indiana,86832_0,NA,NA,NA,NA,NA,0,sn82015672,https://articleextractor.org/pages/86832/in_harrison_ver01/sn82015672,1856-01-24,https://articleextractor.org/pages/86832/in_harrison_ver01/sn82015672/1856/01/24/ed-1/seq-3/0?user_id=6
NA,NA,"Anti-slavery bugle (New-Lisbon, Ohi...)",1856,NA,NA,NA,NA,1856/01/26,NA,1,26,seq-2,ed-1,1,Ohio,19798_0,NA,NA,NA,NA,NA,0,sn83035487,https://articleextractor.org/pages/19798/ohi_ariel_ver02/sn83035487,1856-01-26,https://articleextractor.org/pages/19798/ohi_ariel_ver02/sn83035487/1856/01/26/ed-1/seq-2/0?user_id=6
NA,NA,"The Davenport daily gazette (Davenport, Iowa)",1856,NA,NA,NA,NA,1856/01/26,NA,1,26,seq-2,ed-1,1,Iowa,86831_0,NA,NA,NA,NA,NA,0,sn87058152,https://articleextractor.org/pages/86831/iahi_kingler_ver01/sn87058152,1856-01-26,https://articleextractor.org/pages/86831/iahi_kingler_ver01/sn87058152/1856/01/26/ed-1/seq-2/0?user_id=6
NA,NA,"Weekly hawk-eye and telegraph (Burlington, Iow...)",1856,NA,NA,NA,NA,1856/01/30,NA,1,30,seq-3,ed-1,1,Iowa,87221_0,NA,NA,NA,NA,NA,0,sn84037930,https://articleextractor.org/pages/87221/iahi_abra_ver01/sn84037930,1856-01-30,https://articleextractor.org/pages/87221/iahi_abra_ver01/sn84037930/1856/01/30/ed-1/seq-3/0?user_id=6
NA,NA,"The Athens post (Athens, Tenn.)",1856,NA,NA,NA,NA,1856/02/08,NA,2,8,seq-1,ed-1,1,Tennessee,91201_0,NA,NA,NA,NA,NA,0,sn84024443,https://articleextractor.org/pages/91201/tu_nancy_ver01/sn84024443,1856-02-08,https://articleextractor.org/pages/91201/tu_nancy_ver01/sn84024443/1856/02/08/ed-1/seq-1/0?user_id=6
NA,NA,Weekly Indiana State sentinel (Indianapolis [I...),1856,NA,NA,NA,NA,1856/02/21,NA,2,21,seq-3,ed-1,1,Indiana,19799_0,NA,NA,NA,NA,NA,0,sn82014286,https://articleextractor.org/pages/19799/in_hoosier_ver01/sn82014286,1856-02-21,https://articleextractor.org/pages/19799/in_hoosier_ver01/sn82014286/1856/02/21/ed-1/seq-3/0?user_id=6
NA,NA,"Mineral Point tribune (Mineral Point, ...)",1856,NA,NA,NA,NA,1856/02/26,NA,2,26,seq-2,ed-1,1,Wisconsin,17391_0,NA,NA,NA,NA,NA,0,sn85033189,https://articleextractor.org/pages/17391/whi_inez_ver01/sn85033189,1856-02-26,https://articleextractor.org/pages/17391/whi_inez_ver01/sn85033189/1856/02/26/ed-1/seq-2/0?user_id=6
NA,NA,"American Lancaster gazette (Lancaster, Ohio)",1856,NA,NA,NA,NA,1856/02/28,NA,2,28,seq-1,ed-1,1,Ohio,13757_0,NA,NA,NA,NA,NA,0,sn85026105,https://articleextractor.org/pages/13757/ohi_drake_ver01/sn85026105,1856-02-28,https://articleextractor.org/pages/13757/ohi_drake_ver01/sn85026105/1856/02/28/ed-1/seq-1/0?user_id=6
